n_pairs,mean_diff,median_diff,std_diff,cohen_dz,cliffs_delta,rank_biserial,paired_t_stat,paired_t_p,wilcoxon_stat,wilcoxon_p,bootstrap_ci95_low,bootstrap_ci95_high,normality_stat,normality_p,normality_test,comparison,model_key,architecture,train_setting,test_file,condition,metric,mean_noisy,mean_clean,retention_rate,absolute_degradation,relative_degradation,negative_mean_diff_means,metric_direction,paired_t_p_holm,wilcoxon_p_holm
500,-0.6666666666666666,-0.6666666666666667,1.111334915764742e-16,-5998791698251591.0,-1.0,-1.0,-1.3413706020151963e+17,0.0,0.0,9.505397766554096e-111,-0.6666666666666666,-0.6666666666666666,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_precision@3,0.33333333333333326,1.0,0.33333333333333326,0.6666666666666667,0.6666666666666667,performance degradation under noise for higher-is-better metrics,higher_is_better,0.0,3.887707686520625e-108
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_recall@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.6666666666666666,-0.6666666666666667,1.111334915764742e-16,-5998791698251591.0,-1.0,-1.0,-1.3413706020151963e+17,0.0,0.0,9.505397766554096e-111,-0.6666666666666666,-0.6666666666666666,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_precision@5,0.33333333333333326,1.0,0.33333333333333326,0.6666666666666667,0.6666666666666667,performance degradation under noise for higher-is-better metrics,higher_is_better,0.0,3.887707686520625e-108
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_recall@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.6666666666666666,-0.6666666666666667,1.111334915764742e-16,-5998791698251591.0,-1.0,-1.0,-1.3413706020151963e+17,0.0,0.0,9.505397766554096e-111,-0.6666666666666666,-0.6666666666666666,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_precision@10,0.33333333333333326,1.0,0.33333333333333326,0.6666666666666667,0.6666666666666667,performance degradation under noise for higher-is-better metrics,higher_is_better,0.0,3.887707686520625e-108
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_recall@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.37333333333333335,-0.5,0.2892723077779924,-1.290594790082206,-0.638,-1.0,-28.85857682030884,1.910885015388208e-108,0.0,1.6068792874241575e-57,-0.3980000000000001,-0.34800000000000003,0.7332463821815391,1.5481955729782436e-27,shapiro,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_mrr,0.6266666666666667,1.0,0.6266666666666667,0.3733333333333333,0.3733333333333333,performance degradation under noise for higher-is-better metrics,higher_is_better,5.331369192933101e-106,4.2903676974225004e-55
500,-0.638,-1.0,0.481060118566641,-1.326237564446154,-0.638,-1.0,-29.655573484153585,3.52825317787695e-112,0.0,2.391794923331497e-71,-0.68,-0.596,0.6082315605150257,4.285720909191059e-32,shapiro,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_hit@1,0.362,1.0,0.362,0.638,0.638,performance degradation under noise for higher-is-better metrics,higher_is_better,1.054947700185208e-109,7.342810414627696e-69
500,-0.638,-1.0,0.481060118566641,-1.326237564446154,-0.638,-1.0,-29.655573484153585,3.52825317787695e-112,0.0,2.391794923331497e-71,-0.68,-0.596,0.6082315605150257,4.285720909191059e-32,shapiro,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_ndcg@1,0.362,1.0,0.362,0.638,0.638,performance degradation under noise for higher-is-better metrics,higher_is_better,1.054947700185208e-109,7.342810414627696e-69
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_hit@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.27814991688570523,-0.36907024642854247,0.21615846247488832,-1.2867870806493111,-0.638,-1.0,-28.77343384900364,4.804852344090184e-108,0.0,1.6068792874241575e-57,-0.29662619787141936,-0.25919616896356257,0.7379724626307977,2.4709075741666526e-27,shapiro,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_ndcg@3,0.7218500831142949,1.0,0.7218500831142949,0.2781499168857051,0.2781499168857051,performance degradation under noise for higher-is-better metrics,higher_is_better,1.3213343946248006e-105,4.2903676974225004e-55
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_hit@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.27814991688570523,-0.36907024642854247,0.21615846247488832,-1.2867870806493111,-0.638,-1.0,-28.77343384900364,4.804852344090184e-108,0.0,1.6068792874241575e-57,-0.29662619787141936,-0.25919616896356257,0.7379724626307977,2.4709075741666526e-27,shapiro,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_ndcg@5,0.7218500831142949,1.0,0.7218500831142949,0.2781499168857051,0.2781499168857051,performance degradation under noise for higher-is-better metrics,higher_is_better,1.3213343946248006e-105,4.2903676974225004e-55
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_hit@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.27814991688570523,-0.36907024642854247,0.21615846247488832,-1.2867870806493111,-0.638,-1.0,-28.77343384900364,4.804852344090184e-108,0.0,1.6068792874241575e-57,-0.29662619787141936,-0.25919616896356257,0.7379724626307977,2.4709075741666526e-27,shapiro,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_ndcg@10,0.7218500831142949,1.0,0.7218500831142949,0.2781499168857051,0.2781499168857051,performance degradation under noise for higher-is-better metrics,higher_is_better,1.3213343946248006e-105,4.2903676974225004e-55
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_mrr,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_hit@1,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_ndcg@1,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_hit@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_ndcg@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_hit@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_ndcg@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_hit@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_ndcg@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.02898394897670632,-0.02626903558468946,0.07145135933013853,-0.40564587221898724,-0.234772,-0.4419419744272084,-9.070517450738489,2.7234634752848787e-18,34392.0,1.486950571300837e-17,-0.035167011408244256,-0.022864984229234657,0.9886202388395757,0.0006258761500295149,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,rouge1,0.28970130710124314,0.31868525607794945,0.909051490698343,0.02898394897670631,0.09094850930165693,performance degradation under noise for higher-is-better metrics,higher_is_better,4.337809119738875e-16,2.4088599255073558e-15
500,-0.01409848240360449,-0.008801082135979344,0.03756908905668132,-0.3752681461702145,-0.187188,-0.3940895299056486,-8.391250846269271,4.983754518551542e-16,36444.0,4.0724295697115623e-14,-0.017371296560896803,-0.010830335560047755,0.9615013869721292,3.7164750609411914e-10,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,rouge2,0.0660418731932707,0.0801403555968752,0.8240776160949027,0.014098482403604493,0.17592238390509732,performance degradation under noise for higher-is-better metrics,higher_is_better,7.625144413383859e-14,6.108644354567344e-12
500,-0.013473668169962628,-0.01314645130668872,0.03735834757286661,-0.36066017490957125,-0.173896,-0.39105601350035696,-8.064606678747655,5.495417600737804e-15,37528.0,4.481001353089569e-14,-0.016768471345718714,-0.01026377418698636,0.9798981523015414,2.168476727371454e-06,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,rougeL,0.17267533042695812,0.18614899859692075,0.9276189059757558,0.013473668169962622,0.0723810940242442,performance degradation under noise for higher-is-better metrics,higher_is_better,8.078263873084572e-13,6.6766920161034575e-12
500,-0.013473668169962628,-0.01314645130668872,0.03735834757286661,-0.36066017490957125,-0.173896,-0.39105601350035696,-8.064606678747655,5.495417600737804e-15,37528.0,4.481001353089569e-14,-0.016768471345718714,-0.01026377418698636,0.9798981523015414,2.168476727371454e-06,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,rougeLsum,0.17267533042695812,0.18614899859692075,0.9276189059757558,0.013473668169962622,0.0723810940242442,performance degradation under noise for higher-is-better metrics,higher_is_better,8.078263873084572e-13,6.6766920161034575e-12
500,-0.007569115996360779,-0.0065310001373291016,0.0115576074154047,-0.6549033657495745,-0.27252,-0.6617170083138164,-14.644084445094565,1.1849490045201094e-40,21016.0,1.7518420633803855e-37,-0.00859069834947586,-0.00656688924431801,0.9862023844524064,0.00011215332793703619,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,bertscore_f1,0.8287394348382949,0.8363085508346557,0.9909493739017655,0.007569115996360787,0.009050626098234473,performance degradation under noise for higher-is-better metrics,higher_is_better,2.156607188226599e-38,3.258426237887517e-35
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,entity_f1_ref,0.0,0.0,0.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
0,,,,,,,,,,,,,,,,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,source_supported_entity_rate,,0.0,0.0,,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.004,0.0,0.06318214912406725,-0.06330902090945695,-0.004,-1.0,-1.4156327434250127,0.15750688111504382,0.0,0.15729920705028502,-0.01,0.0,0.03620704351955184,3.276386163236542e-44,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,unsupported_entity_rate,0.0,0.004,0.0,0.004,1.0,performance degradation under noise for higher-is-better metrics,lower_is_better,1.0,1.0
500,-0.006429670329670329,0.0,0.10243478721389584,-0.06276842569355295,-0.017752,-0.3275862068965517,-1.403544666914288,0.16107646410924303,136.5,0.1297880927857408,-0.01570011904761905,0.002521190476190475,0.21877207553571287,3.333698043147062e-41,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,number_f1_ref,0.023339682539682542,0.029769352869352866,0.7840171280212953,0.006429670329670324,0.21598287197870467,performance degradation under noise for higher-is-better metrics,higher_is_better,1.0,1.0
500,0.0008785714285714281,0.0,0.1132903686029144,0.007755040780658444,-0.001928,-0.0392156862745098,0.17340798353835316,0.8624010694917456,73.5,0.886832294038625,-0.008838214285714286,0.011090714285714282,0.17954928750474697,6.780073522802619e-42,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,unsupported_number_rate,0.015645238095238094,0.014766666666666666,1.0594969364721059,-0.0008785714285714282,-0.05949693647210575,performance degradation under noise for higher-is-better metrics,lower_is_better,1.0,1.0
500,0.036478029842138236,0.030163877483306456,0.13894637773394963,0.2625331472259412,0.153256,0.31123534359075844,5.870419635441648,7.935961655468729e-09,41766.0,2.2086034862049856e-09,0.02423300837400551,0.0489561241941092,0.960097918749092,2.1509662419130816e-10,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,source_token_support_rate,0.8325841580072187,0.7961061281650805,1.0458205615452494,-0.036478029842138215,-0.04582056154524932,performance degradation under noise for higher-is-better metrics,higher_is_better,9.761232836226536e-07,2.7828403926182817e-07
500,0.030994130360816594,0.025050315181894156,0.132685344879579,0.2335912107621673,0.128732,0.28258708879784733,5.2232582621068655,2.586408153458097e-07,44391.0,4.799711474402235e-08,0.019325707045921025,0.04269653406743047,0.9642440092657782,1.1230252587014211e-09,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,sentence_support_proxy,0.8353364765836446,0.8043423462228281,1.038533505672509,-0.030994130360816552,-0.03853350567250901,performance degradation under noise for higher-is-better metrics,higher_is_better,3.0260975395459736e-05,5.855647998770727e-06
500,0.013486498869065174,0.014956433150562387,0.09193465328183047,0.14669657618353776,0.101396,0.16542755490123912,3.2802351641286713,0.0011097131048252013,51019.5,0.0014434369760345654,0.005500397793461068,0.02154236076713176,0.9957014571032625,0.1876655004163415,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,distinct_1,0.6964028694978492,0.6829163706287841,1.0197483900651667,-0.013486498869065167,-0.019748390065166682,performance degradation under noise for higher-is-better metrics,higher_is_better,0.10431303185356892,0.12990932784311088
500,0.0053809410511755475,0.001698852617970259,0.04070648546086915,0.1321887898268252,0.09322,0.1370793218028457,2.955831199162138,0.0032658234839769897,50640.5,0.008973559300217121,0.0019029098923072688,0.00892119490901596,0.9962223270928744,0.2822966024943533,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,distinct_2,0.9579700461181151,0.9525891050669396,1.0056487535103578,-0.005380941051175481,-0.005648753510357811,performance degradation under noise for higher-is-better metrics,higher_is_better,0.28086081962202114,0.7268583033175868
500,-0.005380941051175547,-0.001698852617970266,0.04070648546086915,-0.13218878982682516,-0.09322,-0.13705376160858823,-2.9558311991621373,0.003265823483977003,50642.0,0.008986361198523918,-0.008921194909015962,-0.001902909892307272,0.9962223270928737,0.28229660249420463,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,repetition_2gram_rate,0.04202995388188484,0.04741089493306038,0.8865041240252285,0.005380941051175543,0.1134958759747715,performance degradation under noise for higher-is-better metrics,lower_is_better,0.28086081962202114,0.7268583033175868
500,-0.015576569131798404,-0.017289775441949318,0.17081801234774693,-0.09118809496558257,-0.048312,-0.10881352371255647,-2.03902779081749,0.041973669486153005,55143.5,0.03556297276076937,-0.030654513036132792,-0.00042592830694214315,0.9935469639063854,0.03122043644625573,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,novel_2gram_ratio,0.4304596503372249,0.44603621946902333,0.9650777931210579,0.015576569131798446,0.034922206878942076,performance degradation under noise for higher-is-better metrics,higher_is_better,1.0,1.0
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,retrieval_precision@1,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,retrieval_recall@1,0.33333333333333326,0.33333333333333326,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,retrieval_precision@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,retrieval_recall@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,retrieval_precision@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,retrieval_recall@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,retrieval_precision@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,retrieval_recall@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.424,0.0,0.49468517953715513,-0.857110779823057,-0.424,-1.0,-19.165579679322104,9.18817205313749e-62,0.0,5.029584442251403e-48,-0.46604999999999996,-0.382,0.6280865590099662,1.8634423638640258e-31,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,context_precision@1,0.576,1.0,0.576,0.42400000000000004,0.42400000000000004,performance degradation under noise for higher-is-better metrics,higher_is_better,2.26947849712496e-59,1.2020706816980854e-45
500,-0.1413333333333333,0.0,0.16489505984571837,-0.857110779823057,-0.424,-1.0,-19.165579679322104,9.18817205313749e-62,0.0,5.029584442251403e-48,-0.15535000000000002,-0.12733333333333333,0.6280865590099662,1.8634423638640258e-31,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,context_recall@1,0.192,0.33333333333333326,0.5760000000000002,0.14133333333333326,0.4239999999999999,performance degradation under noise for higher-is-better metrics,higher_is_better,2.26947849712496e-59,1.2020706816980854e-45
500,-0.4000000000000001,-0.33333333333333337,0.19225715726059395,-2.0805467307405476,-0.914,-1.0,-46.522439203008155,1.3482720896047679e-183,0.0,7.477094126262195e-84,-0.41666666666666674,-0.38266666666666677,0.7439037668183623,4.484840464673891e-27,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,context_precision@3,0.6,1.0,0.6,0.4,0.4,performance degradation under noise for higher-is-better metrics,higher_is_better,4.867262243473212e-181,2.6992309795806527e-81
500,-0.4000000000000001,-0.33333333333333337,0.19225715726059395,-2.0805467307405476,-0.914,-1.0,-46.522439203008155,1.3482720896047679e-183,0.0,7.477094126262195e-84,-0.41666666666666674,-0.38266666666666677,0.7439037668183623,4.484840464673891e-27,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,context_recall@3,0.6,1.0,0.6,0.4,0.4,performance degradation under noise for higher-is-better metrics,higher_is_better,4.867262243473212e-181,2.6992309795806527e-81
500,-0.4,-0.4,0.0,,-1.0,-1.0,-inf,0.0,0.0,9.505397766554096e-111,-0.4,-0.4,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,context_precision@5,0.5999999999999999,1.0,0.5999999999999999,0.40000000000000013,0.40000000000000013,performance degradation under noise for higher-is-better metrics,higher_is_better,0.0,3.887707686520625e-108
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,context_recall@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.4,-0.4,0.0,,-1.0,-1.0,-inf,0.0,0.0,9.505397766554096e-111,-0.4,-0.4,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,context_precision@10,0.5999999999999999,1.0,0.5999999999999999,0.40000000000000013,0.40000000000000013,performance degradation under noise for higher-is-better metrics,higher_is_better,0.0,3.887707686520625e-108
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,context_recall@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.22700000000000004,0.0,0.2685427907446444,-0.8453029007799836,-0.424,-1.0,-18.901547477218035,1.7028521339658612e-60,0.0,1.8890678663418634e-41,-0.25033333333333335,-0.20399166666666677,0.6902502880624303,2.8933457702193497e-29,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,context_mrr,0.773,1.0,0.773,0.22699999999999998,0.22699999999999998,performance degradation under noise for higher-is-better metrics,higher_is_better,3.933588429461139e-58,3.778135732683727e-39
500,-0.424,0.0,0.49468517953715513,-0.857110779823057,-0.424,-1.0,-19.165579679322104,9.18817205313749e-62,0.0,5.029584442251403e-48,-0.46604999999999996,-0.382,0.6280865590099662,1.8634423638640258e-31,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,context_hit@1,0.576,1.0,0.576,0.42400000000000004,0.42400000000000004,performance degradation under noise for higher-is-better metrics,higher_is_better,2.26947849712496e-59,1.2020706816980854e-45
500,-0.424,0.0,0.49468517953715513,-0.857110779823057,-0.424,-1.0,-19.165579679322104,9.18817205313749e-62,0.0,5.029584442251403e-48,-0.46604999999999996,-0.382,0.6280865590099662,1.8634423638640258e-31,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,context_ndcg@1,0.576,1.0,0.576,0.42400000000000004,0.42400000000000004,performance degradation under noise for higher-is-better metrics,higher_is_better,2.26947849712496e-59,1.2020706816980854e-45
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,context_hit@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.40587711490409106,-0.46927872602275655,0.21288983010445894,-1.906512465649199,-0.914,-1.0,-42.63091473142342,1.8216251292382699e-168,0.0,2.2699835454315082e-77,-0.42426832126962727,-0.38745235949329465,0.9230245092330855,2.5969562507365135e-15,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,context_ndcg@3,0.5941228850959089,1.0,0.5941228850959089,0.40587711490409106,0.40587711490409106,performance degradation under noise for higher-is-better metrics,higher_is_better,6.284606695872031e-166,7.786043560830073e-75
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,context_hit@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.1758110248051301,-0.14707213493934335,0.12397418483854981,-1.4181260803133073,-0.914,-1.0,-31.71026316245882,1.1312060592842864e-121,0.0,7.656247318520423e-77,-0.18658424076541985,-0.16501533949881442,0.8987919585293593,1.1256300624925204e-17,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,context_ndcg@5,0.82418897519487,1.0,0.82418897519487,0.17581102480513,0.17581102480513,performance degradation under noise for higher-is-better metrics,higher_is_better,3.4841146625956023e-119,2.5954678409784233e-74
