n_pairs,mean_diff,median_diff,std_diff,cohen_dz,cliffs_delta,rank_biserial,paired_t_stat,paired_t_p,wilcoxon_stat,wilcoxon_p,bootstrap_ci95_low,bootstrap_ci95_high,normality_stat,normality_p,normality_test,comparison,architecture,test_file,condition,metric,mean_noiseaware,mean_clean_matched,positive_means,metric_direction,paired_t_p_holm,wilcoxon_p_holm
500,-0.009223095980343569,-0.008926056699336077,0.055657048380909444,-0.1657129914116524,-0.080128,-0.20233852916696968,-3.705455135512936,0.00023461036941049864,49356.5,9.288675608989283e-05,-0.014139055310166774,-0.004433179232763779,0.9956623997775981,0.1818664853805762,shapiro,noiseaware_minus_clean_matched,BART-base,test_clean.jsonl,clean,rouge1,0.3153351386717712,0.3245582346521148,noise-aware higher; check metric_direction,higher_is_better,0.028857075437491334,0.011517957755146711
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_additive.jsonl,hard_additive,retrieval_precision@10,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_additive.jsonl,hard_additive,retrieval_recall@10,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_additive.jsonl,hard_additive,context_precision@1,0.628,0.628,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_additive.jsonl,hard_additive,context_recall@1,0.20933333333333334,0.20933333333333334,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_additive.jsonl,hard_additive,context_precision@3,0.6073333333333334,0.6073333333333334,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_additive.jsonl,hard_additive,context_recall@3,0.6073333333333334,0.6073333333333334,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_additive.jsonl,hard_additive,context_precision@5,0.5999999999999999,0.5999999999999999,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_additive.jsonl,hard_additive,context_recall@5,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_additive.jsonl,hard_additive,context_precision@10,0.5999999999999999,0.5999999999999999,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_additive.jsonl,hard_additive,context_recall@10,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_additive.jsonl,hard_additive,context_mrr,0.799,0.799,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_additive.jsonl,hard_additive,context_hit@1,0.628,0.628,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_additive.jsonl,hard_additive,context_ndcg@1,0.628,0.628,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_additive.jsonl,hard_additive,context_hit@3,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_additive.jsonl,hard_additive,context_ndcg@3,0.611240427766933,0.611240427766933,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_additive.jsonl,hard_additive,context_hit@5,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_additive.jsonl,hard_additive,context_ndcg@5,0.8374359917538513,0.8374359917538513,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_additive.jsonl,hard_additive,context_hit@10,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_additive.jsonl,hard_additive,context_ndcg@10,0.8374359917538513,0.8374359917538513,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_additive.jsonl,hard_additive,retrieval_mrr,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_additive.jsonl,hard_additive,retrieval_hit@1,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_additive.jsonl,hard_additive,retrieval_ndcg@1,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_additive.jsonl,hard_additive,retrieval_hit@3,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_additive.jsonl,hard_additive,retrieval_ndcg@3,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_additive.jsonl,hard_additive,retrieval_hit@5,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_additive.jsonl,hard_additive,retrieval_ndcg@5,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_additive.jsonl,hard_additive,retrieval_hit@10,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_additive.jsonl,hard_additive,retrieval_ndcg@10,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0034142556385476997,0.0007174477569214521,0.05702072149569012,0.0598774541778775,0.01012,0.03865126241318881,1.3389005786136288,0.18121265099242154,59246.0,0.45575572132998055,-0.0016485651173584355,0.008435999940903691,0.9877879188932549,0.0003412639254125534,shapiro,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,rouge1,0.24102278562635837,0.23760852998781065,noise-aware higher; check metric_direction,higher_is_better,1.0,1.0
500,0.002447237091224567,0.00018432686183203137,0.028678166961140894,0.08533450183690573,0.021108,0.08565236620964176,1.908137469334019,0.05694704877442367,51683.5,0.10576980839507209,-4.5040362163965175e-05,0.004999639554012071,0.9010350989060096,1.7860009216545248e-17,shapiro,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,rouge2,0.045251767502937267,0.042804530411712706,noise-aware higher; check metric_direction,higher_is_better,1.0,1.0
500,0.0019177720262368498,0.0020003154093245767,0.03328591472996777,0.05761512164513999,0.016232,0.051967388592445936,1.2883132853045254,0.1982339677602052,58897.0,0.3149772720388736,-0.0009781836427092444,0.004797241882008841,0.9620176647545468,4.5589545727964165e-10,shapiro,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,rougeL,0.15595309694220763,0.15403532491597077,noise-aware higher; check metric_direction,higher_is_better,1.0,1.0
500,0.0019177720262368498,0.0020003154093245767,0.03328591472996777,0.05761512164513999,0.016232,0.051967388592445936,1.2883132853045254,0.1982339677602052,58897.0,0.3149772720388736,-0.0009781836427092444,0.004797241882008841,0.9620176647545468,4.5589545727964165e-10,shapiro,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,rougeLsum,0.15595309694220763,0.15403532491597077,noise-aware higher; check metric_direction,higher_is_better,1.0,1.0
500,0.002129021644592285,0.0010745823383331299,0.010460809340002653,0.20352360657705526,0.077536,0.20219639278557114,4.550926193322189,6.716223646546001e-06,49763.0,9.094675836285699e-05,0.0012295602023601531,0.0030548767596483228,0.9612837986260502,3.411594507049748e-10,shapiro,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,bertscore_f1,0.820774640917778,0.8186456192731857,noise-aware higher; check metric_direction,higher_is_better,0.0008663928504044341,0.011368344795357123
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,entity_f1_ref,0.0,0.0,noise-aware higher; check metric_direction,higher_is_better,,
0,,,,,,,,,,,,,,,,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,source_supported_entity_rate,,,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,unsupported_entity_rate,0.0,0.0,noise-aware higher; check metric_direction,lower_is_better,,
500,-0.0028666666666666667,0.0,0.06148539860663641,-0.04662353553250371,-0.00402,-0.4444444444444444,-1.0425339480205513,0.2976690080137714,10.0,0.2602687827075286,-0.008666666666666666,0.0022674999999999874,0.10864943755017842,4.4389059628439e-43,shapiro,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,number_f1_ref,0.0044666666666666665,0.007333333333333333,noise-aware higher; check metric_direction,higher_is_better,1.0,1.0
500,0.0010523809523809522,0.0,0.13955577610820466,0.007540934397190325,6e-05,0.03968253968253968,0.16862041925983967,0.866163543395003,181.5,0.8562233606209424,-0.01116202380952381,0.013386071428571423,0.2638441011587588,2.2592476618408324e-40,shapiro,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,unsupported_number_rate,0.020038095238095237,0.018985714285714286,noise-aware higher; check metric_direction,lower_is_better,1.0,1.0
500,-0.00284941635925759,-0.00042016806722688926,0.1303814583847096,-0.02185445994053824,-0.029,-0.04560159576251299,-0.48868058038589524,0.6252825478040753,56937.5,0.38274133437649427,-0.014227210644921147,0.008416473669657426,0.9655832177675763,1.964334423018588e-09,shapiro,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,source_token_support_rate,0.7725645605005617,0.7754139768598194,noise-aware higher; check metric_direction,higher_is_better,1.0,1.0
500,0.0019056388319629973,0.0009417665667664776,0.13038808710415115,0.01461512991168292,-0.007492,0.016843090719465225,0.326804239825135,0.7439529859189459,59860.0,0.7459093553979652,-0.009549817205721501,0.013207637949210314,0.9753170721047516,1.8087847491863424e-07,shapiro,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,sentence_support_proxy,0.7853285614878059,0.783422922655843,noise-aware higher; check metric_direction,higher_is_better,1.0,1.0
500,-0.007108994908894306,-0.0028009611086498576,0.09187469637805044,-0.07737707104513161,-0.043324,-0.06807344702081544,-1.7302039075674498,0.08421213124106702,56971.0,0.18986936238196173,-0.015234778512308991,0.0009070188155839139,0.9886944120359448,0.0006611439778536758,shapiro,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,distinct_1,0.6601161856967326,0.6672251806056269,noise-aware higher; check metric_direction,higher_is_better,1.0,1.0
500,-0.004646965675502395,-0.002370796641629924,0.04913999604445422,-0.09456585367443952,-0.042756,-0.09174113637308284,-2.114556771663451,0.03496299663891275,54629.5,0.07847557605208483,-0.008930825321077088,-0.0003717921276670785,0.9879381055923163,0.0003802885799263157,shapiro,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,distinct_2,0.9274754290819609,0.9321223947574632,noise-aware higher; check metric_direction,higher_is_better,1.0,1.0
500,0.004646965675502393,0.0023707966416299728,0.049139996044454216,0.0945658536744395,0.042756,0.09174113637308284,2.11455677166345,0.034962996638912856,54629.5,0.07847558174441659,0.0003717921276670735,0.008930825321077083,0.9879381055923165,0.0003802885799263899,shapiro,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,repetition_2gram_rate,0.07252457091803916,0.06787760524253676,noise-aware higher; check metric_direction,lower_is_better,1.0,1.0
500,0.012163694193726503,0.014723583477154911,0.15463144854409933,0.07866248624229592,0.043932,0.09488052410040966,1.7589466651691568,0.07919943598617178,56231.0,0.06656579538718,-0.0013266318934779845,0.025795034459489722,0.9882567835577775,0.00047931871319538074,shapiro,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,novel_2gram_ratio,0.45481226416711606,0.44264856997338964,noise-aware higher; check metric_direction,higher_is_better,1.0,1.0
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_precision@1,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_recall@1,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_precision@3,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_recall@3,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_precision@5,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_recall@5,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_precision@10,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_recall@10,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_precision@1,0.362,0.362,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_recall@1,0.362,0.362,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_precision@3,0.33333333333333326,0.33333333333333326,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_recall@3,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_precision@5,0.33333333333333326,0.33333333333333326,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_recall@5,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_precision@10,0.33333333333333326,0.33333333333333326,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_recall@10,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_mrr,0.6266666666666667,0.6266666666666667,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_hit@1,0.362,0.362,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_ndcg@1,0.362,0.362,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_hit@3,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_ndcg@3,0.7218500831142949,0.7218500831142949,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_hit@5,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_ndcg@5,0.7218500831142949,0.7218500831142949,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_hit@10,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_ndcg@10,0.7218500831142949,0.7218500831142949,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_mrr,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_hit@1,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_ndcg@1,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_hit@3,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_ndcg@3,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_hit@5,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_ndcg@5,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_hit@10,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,BART-base,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_ndcg@10,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,-0.006971359247151711,-0.006092080321707549,0.054936711488114895,-0.12689800787693503,-0.058624,-0.16322906484196806,-2.8375257182213054,0.0047315323041562905,51361.0,0.0016514723309343647,-0.011767346736486741,-0.0021214601584386744,0.9898499229751477,0.001578993890915512,shapiro,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,rouge1,0.31171389683079775,0.31868525607794945,noise-aware higher; check metric_direction,higher_is_better,0.4968108919364105,0.18166195640278013
500,-0.0024236345187056414,-0.0003974858943564825,0.02831849446108982,-0.08558486476164064,-0.030668,-0.09648121325722075,-1.9137357545215479,0.056225723642441314,53023.0,0.0658913233562831,-0.004881875185648959,7.100324610337101e-05,0.9674736272728566,4.426194302274618e-09,shapiro,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,rouge2,0.07771672107816956,0.0801403555968752,noise-aware higher; check metric_direction,higher_is_better,1.0,1.0
500,-0.003935374399055064,-0.003476605209307676,0.030040135743073817,-0.131003882030141,-0.056988,-0.17972259404948632,-2.9293358553575843,0.0035523361372635713,49943.0,0.0005449790734406081,-0.0065604186397587635,-0.0013984253652778867,0.9833765543861146,1.753104951726934e-05,shapiro,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,rougeL,0.18221362419786566,0.18614899859692075,noise-aware higher; check metric_direction,higher_is_better,0.38009996668720214,0.06321757251911055
500,-0.003935374399055064,-0.003476605209307676,0.030040135743073817,-0.131003882030141,-0.056988,-0.17972259404948632,-2.9293358553575843,0.0035523361372635713,49943.0,0.0005449790734406081,-0.0065604186397587635,-0.0013984253652778867,0.9833765543861146,1.753104951726934e-05,shapiro,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,rougeLsum,0.18221362419786566,0.18614899859692075,noise-aware higher; check metric_direction,higher_is_better,0.38009996668720214,0.06321757251911055
500,-0.0015176523923873901,-0.0007414817810058594,0.008781515842015619,-0.17282351016507919,-0.057352,-0.198435972629521,-3.8644511683924296,0.00012603493448932793,49200.0,0.0001305795764508925,-0.002307022488117218,-0.0007294144779443742,0.9665500546165466,2.9658220948175007e-09,shapiro,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,bertscore_f1,0.8347908984422684,0.8363085508346557,noise-aware higher; check metric_direction,higher_is_better,0.015880401745655318,0.016061287903459776
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,entity_f1_ref,0.0,0.0,noise-aware higher; check metric_direction,higher_is_better,,
1,0.0,0.0,0.0,,0.0,,,,,,,,,,,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,source_supported_entity_rate,0.0,0.0,noise-aware higher; check metric_direction,higher_is_better,,
500,-0.002,0.0,0.044721359549995794,-0.044721359549995794,-0.002,-1.0,-1.0,0.31779517611187164,0.0,0.31731050786291415,-0.006,0.0,0.02111663006135267,1.943259599294236e-44,shapiro,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,unsupported_entity_rate,0.002,0.004,noise-aware higher; check metric_direction,lower_is_better,1.0,1.0
500,-0.005789929025223142,0.0,0.08152718053578858,-0.07101838904733734,-0.012012,-0.335978835978836,-1.5880194556237284,0.11291533287539565,125.5,0.12700291322848203,-0.013054746430040547,0.000933644215261858,0.22292275813527063,3.960816395908329e-41,shapiro,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,number_f1_ref,0.023979423844129728,0.029769352869352866,noise-aware higher; check metric_direction,higher_is_better,1.0,1.0
500,0.0035666666666666663,0.0,0.13060438357888315,0.02730893534298909,0.002084,0.1503267973856209,0.6106463582007016,0.5417117495366508,65.0,0.5840600702263793,-0.007700833333333334,0.015333333333333332,0.1894824782691975,1.0087584745286738e-41,shapiro,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,unsupported_number_rate,0.018333333333333337,0.014766666666666666,noise-aware higher; check metric_direction,lower_is_better,1.0,1.0
500,0.001954880088282748,0.0,0.10649314845032797,0.018356862546838593,0.007284,0.019271552159423704,0.4104719250835101,0.6816359816510668,58269.0,0.7125023498099599,-0.007399519902917777,0.01120148122168214,0.958156678214438,1.0296592615250148e-10,shapiro,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,source_token_support_rate,0.7980610082533633,0.7961061281650805,noise-aware higher; check metric_direction,higher_is_better,1.0,1.0
